SalePrice,Id
185971.73025050195,1624
108011.43892912066,1625
132781.7710068637,1626
159041.68157103646,1627
232009.75383984504,1628
151759.7835786513,1629
263925.94344228815,1630
171538.82018659447,1631
194578.90192895124,1632
142952.59035025424,1633
157459.91471587878,1634
149139.22077494228,1635
153211.81997973978,1636
168565.05135048027,1637
186798.50417414587,1638
169537.80144059917,1639
217044.26404796742,1640
152485.88208930424,1641
196354.00716336165,1642
194908.7088032715,1643
197483.24265720142,1644
145797.62856316855,1645
133685.56648461442,1646
131524.29848357293,1647
125433.84763912752,1648
110069.39876131754,1649
107820.7116258105,1650
106895.21997218837,1651
76358.87858970009,1652
75780.27895534245,1653
118343.90558705236,1654
109202.10779600055,1655
112231.1497728734,1656
119412.74188169425,1657
112134.53552282682,1658
99095.06334354717,1659
135794.47179961333,1660
358014.26818484033,1661
330158.39871817746,1662
343641.30771786475,1663
350554.78830955166,1664
316060.7246698863,1665
254560.37929973565,1666
310481.52979409305,1667
296472.04941341444,1668
248819.20782612186,1669
293267.4997843807,1670
222405.0127944735,1671
334784.4379355065,1672
267372.962808023,1673
238675.72406806308,1674
165130.54174129816,1675
163567.25072909918,1676
180286.51803717128,1677
364472.92870368087,1678
296827.0787691671,1679
284650.34229949705,1680
240574.82299467915,1681
262488.02228045074,1682
166214.83051035178,1683
146155.40444003014,1684
151290.17004178828,1685
142730.46787995574,1686
145653.6611825175,1687
173202.08474452008,1688
171227.29317767548,1689
154176.52429935356,1690
145652.9034179631,1691
211483.6078219782,1692
131893.75732010373,1693
150827.79649432198,1694
144657.41182888384,1695
217363.00137251805,1696
147995.8831423472,1697
299767.3394787024,1698
286928.96388995333,1699
213073.94067406305,1700
225974.17287538064,1701
232953.3742979711,1702
231590.80909035247,1703
235083.52527475802,1704
192912.0634811779,1705
317357.37466392457,1706
198076.2732711821,1707
198550.2309004669,1708
258634.5531512282,1709
201694.90931009126,1710
207068.72637720872,1711
245793.9218048818,1712
247076.91636196224,1713
197197.64409506554,1714
173236.73793581795,1715
194317.32798473982,1716
158321.37127150543,1717
128016.83283146305,1718
185114.77353740382,1719
216317.94615363298,1720
170345.28119499178,1721
123316.04366338246,1722
143638.59374161853,1723
212552.3770711485,1724
198617.96144312157,1725
177428.9677039258,1726
154609.08545306683,1727
156432.2217310154,1728
131429.3912945213,1729
148476.70787934825,1730
102107.5420866094,1731
109793.94158387386,1732
106857.53326993533,1733
116018.86628232981,1734
103540.85471165791,1735
96444.0924524097,1736
258136.81756367706,1737
184679.88943283362,1738
238842.5351157393,1739
207409.29320751625,1740
162072.44140252506,1741
131525.2945555655,1742
139538.3754072658,1743
222322.10385570012,1744
189189.68298335854,1745
158951.4308096698,1746
181603.18144665085,1747
188927.2763712906,1748
134756.98079436456,1749
123262.51621561954,1750
211635.49853530206,1751
106316.13631730108,1752
144809.9267779232,1753
170456.779620074,1754
143432.36150507384,1755
110405.32269178111,1756
103239.98214437715,1757
123576.51935007484,1758
153937.5338723498,1759
152365.4292830387,1760
142027.69079291096,1761
150494.0325096174,1762
154126.3832446923,1763
104284.53478390249,1764
153433.8605864313,1765
156803.78227456805,1766
179713.82164425423,1767
125646.29837130987,1768
149315.6617320449,1769
121264.83502239629,1770
123878.93910689608,1771
133703.8185738795,1772
117031.38997622328,1773
148179.30593159178,1774
113971.46974149579,1775
111963.58069909869,1776
95519.77057459042,1777
123822.89997067879,1778
106989.25926676056,1779
141940.33607060777,1780
125680.3656822624,1781
79237.61579852553,1782
124055.68630842568,1783
85017.37528807636,1784
118432.41280264746,1785
147964.16198028566,1786
126442.06288249769,1787
60460.2065970446,1788
104897.50037209195,1789
71334.62019299692,1790
150880.77085253023,1791
138386.98022474017,1792
117276.36711901736,1793
127990.22834092512,1794
117177.78818858233,1795
112241.45283792897,1796
115412.11485834603,1797
115285.93286671449,1798
91217.15100739896,1799
106609.67328493306,1800
107611.53988742908,1801
125327.62147637509,1802
134227.27773770038,1803
115174.04649184187,1804
121908.26651687041,1805
111924.27832043596,1806
127913.4721057435,1807
101384.12096771247,1808
94874.32512294284,1809
143268.92787486076,1810
92946.9967812267,1811
93910.46743367902,1812
102014.4564648618,1813
85269.75067338771,1814
50046.74902579609,1815
84238.97566236183,1816
103607.35560037405,1817
124918.66376460988,1818
103066.37718904739,1819
55163.02621143772,1820
100755.84909480228,1821
155429.24830726802,1822
55966.82838485006,1823
130944.54551904358,1824
103320.9749033191,1825
87372.15411669487,1826
100396.26494521246,1827
113866.0338616631,1828
99062.39515775788,1829
137272.9882764249,1830
156876.90069867484,1831
99483.81995610984,1832
118042.34971348208,1833
96101.76906528445,1834
103352.88889852895,1835
114243.05425151804,1836
99866.88657880313,1837
113524.76942013696,1838
69628.00908254985,1839
130584.02071579784,1840
116793.4127490669,1841
76635.33945462652,1842
127220.24345559569,1843
107595.84228924707,1844
123688.09305708997,1845
135787.63482305352,1846
150430.41751006345,1847
59453.27504306191,1848
98574.31142758443,1849
107612.2458232174,1850
127056.15885263898,1851
118208.45961797025,1852
113112.16794237346,1853
157320.21079058215,1854
136034.76971329344,1855
189219.75818993087,1856
141361.52368666616,1857
124540.25722158611,1858
112872.58777011538,1859
133753.6849569367,1860
113045.35721606617,1861
236199.07114276322,1862
227635.54734402618,1863
227635.54734402618,1864
290167.9717453356,1865
295355.14342196065,1866
234475.62926752813,1867
251905.27930433655,1868
173957.99612707814,1869
206504.02347277125,1870
222092.83259146332,1871
149089.81280875608,1872
198468.24057065838,1873
123586.20652941363,1874
165721.7038501031,1875
160124.05658016205,1876
180720.8457162161,1877
205739.23524676508,1878
112678.69071365599,1879
109941.97329727415,1880
210016.14533525694,1881
228949.8781133364,1882
169980.4070924003,1883
194803.00351341805,1884
201167.21328635162,1885
246537.52599274743,1886
167140.9476618625,1887
223122.17122288072,1888
143841.03977209845,1889
121153.90257925518,1890
102097.63996143802,1891
103548.69384376628,1892
112657.74366542463,1893
127187.04903928652,1894
139595.1816312495,1895
120102.15306288553,1896
114092.26705616998,1897
94164.25232654015,1898
134970.13506157402,1899
107784.22479742824,1900
142037.8843771444,1901
123439.55319974347,1902
179005.3349386601,1903
122704.63872865868,1904
153444.44392565844,1905
143113.1726133863,1906
156721.6219899354,1907
99863.77404490029,1908
115008.59848784252,1909
110421.80702197827,1910
170218.20618842813,1911
253148.95208358395,1912
151442.73810312556,1913
63935.81119965539,1914
249522.78424254284,1915
71422.35822075972,1916
228346.53678268276,1917
116895.74652767085,1918
128822.90692182796,1919
153827.20632954309,1920
331721.61497442145,1921
280665.6083749822,1922
163396.7080031821,1923
190197.9183834757,1924
195784.06495955642,1925
329219.79995945987,1926
123114.55896163518,1927
141967.1308584652,1928
97100.58919051907,1929
117274.33231591381,1930
129974.82895028962,1931
126681.48005183318,1932
160782.87984447172,1933
151169.98961657356,1934
143869.99137410484,1935
158068.95525937434,1936
163070.12181726744,1937
158220.3464053724,1938
208654.5996528521,1939
166224.7766754204,1940
166563.41065526914,1941
149896.6968228123,1942
163398.00651960517,1943
267601.9703162984,1944
295585.79113169276,1945
149811.30955727,1946
234417.9360130302,1947
188334.62490444657,1948
212220.8072957334,1949
156372.52902360648,1950
205199.61921349115,1951
190748.1639350822,1952
143423.94851357403,1953
179596.6725550748,1954
118390.44569041737,1955
223214.87744332952,1956
143325.9927936168,1957
264057.82392143045,1958
135464.32658136144,1959
107510.10296764741,1960
106747.52193596661,1961
78192.60119352402,1962
86512.23345616905,1963
86905.80512691985,1964
113585.48500227701,1965
115125.84793804484,1966
236719.05714414758,1967
325852.5930618786,1968
330210.7686127517,1969
359657.1809024526,1970
355899.30596122716,1971
284648.81824138854,1972
227025.1451342737,1973
264474.1359032137,1974
359430.6521213183,1975
228739.5502661132,1976
292560.4076317053,1977
331740.620472162,1978
282235.09237816004,1979
177633.90654669935,1980
291433.73602022807,1981
187042.51837398432,1982
180615.97877346206,1983
147709.8673012396,1984
180749.08578414173,1985
188611.77511049793,1986
175584.25134232274,1987
157293.44957250074,1988
171390.91704619743,1989
195858.2520490544,1990
209966.06483249334,1991
180862.6356980178,1992
142227.9090234345,1993
194753.4329577985,1994
168426.57061346676,1995
234552.03718533056,1996
313634.62385596486,1997
262842.09059249517,1998
225311.2234057559,1999
303625.618561358,2000
239988.0887362487,2001
211994.39040388455,2002
236709.30619272572,2003
223698.55486084922,2004
185552.88156654165,2005
186537.42407144612,2006
231544.51537425476,2007
182152.9265669299,2008
168837.4715381245,2009
177539.1759370528,2010
122290.10331862893,2011
169885.24272501163,2012
155966.21565259085,2013
159535.4469008025,2014
167516.2461161915,2015
164927.3129424111,2016
173523.10705219803,2017
106878.84871140461,2018
115596.69484696792,2019
101464.63326859658,2020
108741.47078292666,2021
158316.24153847448,2022
126773.1165674551,2023
228812.84001094272,2024
316672.69144204963,2025
147840.67081647716,2026
127539.8560569737,2027
146237.63194678546,2028
141510.10718717828,2029
219893.97470025328,2030
184929.84568720832,2031
205378.16158057816,2032
201461.78559884877,2033
136876.13210567314,2034
163837.88516437274,2035
154822.12533721907,2036
155938.41508490368,2037
234562.23307990044,2038
183803.98018037417,2039
253499.9268265759,2040
213623.7576928872,2041
182107.9726574703,2042
146295.5561638545,2043
164468.7529304241,2044
182110.44744112215,2045
140317.89458323584,2046
123149.6132322932,2047
124657.36036538353,2048
136221.5508974781,2049
153259.90171518337,2050
95466.93456296815,2051
124795.2213880419,2052
136754.27130951078,2053
61528.35206116214,2054
141883.13094924454,2055
109647.08766515146,2056
111072.96714874795,2057
196425.87900358226,2058
115246.9165395467,2059
148606.62050651183,2060
161078.10863044657,2061
116316.93784262435,2062
100795.47384396325,2063
128915.33991719768,2064
117708.14352974233,2065
138820.1141547634,2066
107987.05151545648,2067
145241.25929016544,2068
80946.98689319055,2069
92039.18054416103,2070
81304.55865536495,2071
117276.19323454627,2072
119875.38539098433,2073
153506.72647253907,2074
132099.56364754986,2075
114404.83366337021,2076
133408.71050601455,2077
113132.34364327387,2078
111991.09478005106,2079
98347.69836737911,2080
110537.98563069789,2081
126598.32397078261,2082
124340.17987183685,2083
93772.13189231846,2084
117761.33152975577,2085
112103.60813781909,2086
112443.18585002501,2087
95189.78208469794,2088
66476.96869375776,2089
111720.7469450105,2090
114041.04077155079,2091
126267.84273271584,2092
115423.60900954563,2093
108832.59030999971,2094
141229.2017164728,2095
75292.41210803669,2096
85198.10562271146,2097
131925.85966365124,2098
60435.18784198744,2099
98537.93983831309,2100
106873.20462853307,2101
100644.292249413,2102
92467.36090154573,2103
133824.74155250637,2104
113642.81544870937,2105
77462.53796830536,2106
191288.4607364722,2107
100207.8875881858,2108
102888.24325504283,2109
113784.64410083902,2110
129786.30720338016,2111
122660.70667111129,2112
97279.78377101645,2113
81062.97028928356,2114
129036.09056852972,2115
103720.77920595756,2116
121305.81015701209,2117
104451.40328184042,2118
84598.43678672957,2119
87384.58526005229,2120
80374.55533476776,2121
86229.34358106309,2122
81132.67439948006,2123
150647.35699331012,2124
115196.25590301077,2125
144424.27791392087,2126
144567.7518083649,2127
99117.91611780692,2128
95957.52744921473,2129
131652.1792305514,2130
160798.3300759977,2131
112767.70625376978,2132
112276.78038115209,2133
116132.93690117887,2134
85004.65783319957,2135
80885.69489691597,2136
111872.14230879872,2137
133026.3794417127,2138
132191.618375837,2139
119864.21261309231,2140
125455.4748891717,2141
111563.53435133409,2142
124541.59550112371,2143
119059.90403031098,2144
113346.38248817068,2145
124155.85582762655,2146
137425.71508283546,2147
116878.20059443264,2148
134101.8316799757,2149
182841.04841037226,2150
91696.92556306579,2151
150493.60172072254,2152
155839.31998486698,2153
94740.25167985464,2154
110653.30309291878,2155
227265.26955915385,2156
207501.08618638394,2157
205450.65671701246,2158
179825.226777906,2159
161356.604318012,2160
229901.61017450975,2161
311286.4858221932,2162
293049.0533121951,2163
211259.00104017433,2164
156856.82492997986,2165
134319.99659310453,2166
187936.11068148474,2167
164831.43749162368,2168
163872.61890887405,2169
186588.6725308323,2170
139823.65047489357,2171
127721.8030401612,2172
136232.80886159325,2173
210882.33987748838,2174
231950.0172219367,2175
261705.04289772015,2176
230647.6397506156,2177
194129.83922548653,2178
113900.9253796923,2179
211489.71675977117,2180
172349.10606283604,2181
223777.39234304486,2182
169618.69378400483,2183
133160.72544171094,2184
126005.48801300321,2185
133254.72104051695,2186
128297.90506754747,2187
127129.16080132296,2188
185319.77832988097,2189
71482.24992943046,2190
80670.10174542034,2191
86928.62670575126,2192
100176.25696773434,2193
93371.14891745536,2194
100592.72209250693,2195
104064.9564922751,2196
102878.6189533239,2197
149495.81299490787,2198
184249.25316583208,2199
112862.65251948274,2200
125594.38651015169,2201
161582.45840156634,2202
128149.8660511617,2203
164062.98108396478,2204
102224.23816269841,2205
121875.20602907556,2206
166254.4090840252,2207
182514.16207321474,2208
176968.79496261536,2209
105510.60756783799,2210
98906.43231751231,2211
91952.65262426701,2212
98164.66016589013,2213
118748.35835716454,2214
92936.55661732172,2215
125373.33123726436,2216
76234.5139277118,2217
70734.78621457782,2218
64625.72070767172,2219
64887.298268817256,2220
250562.67307873393,2221
223962.09872480723,2222
252400.18458942385,2223
205258.8447382205,2224
106701.01741034364,2225
184754.940214019,2226
174210.7137312603,2227
221233.57370133282,2228
189551.12955415898,2229
128170.74043377108,2230
187116.2420620213,2231
184610.3177594867,2232
161269.37178224104,2233
199407.23072638066,2234
186030.57256923668,2235
220686.98723570874,2236
268532.16956957633,2237
174429.23241963948,2238
115225.00908601553,2239
129576.10098277828,2240
135175.98826398829,2241
118130.09135977179,2242
104760.77752211367,2243
83676.45891659232,2244
83624.26911797203,2245
125492.97634165727,2246
78637.10746115784,2247
107962.90991215788,2248
116658.21937577675,2249
128112.20429667977,2250
104198.83273316722,2251
159898.06938782986,2252
132278.76298709612,2253
150502.6718926548,2254
171634.10361597195,2255
155675.59807180907,2256
185810.34078634932,2257
151329.3593997361,2258
165789.92865004076,2259
160749.16686381723,2260
146459.47549079524,2261
170859.97410389592,2262
270370.5661603203,2263
319974.84894168325,2264
153781.74808484528,2265
219715.0359271528,2266
290660.2703782149,2267
302244.22649911983,2268
146241.61418653827,2269
157602.21710093954,2270
188006.26914706486,2271
160135.33412253467,2272
148615.3207237564,2273
155000.16734695702,2274
143518.5754099167,2275
150570.8529320124,2276
151909.31849566937,2277
139325.37234451948,2278
114447.00155066268,2279
103187.4755970416,2280
161863.37336062358,2281
167130.49515165502,2282
84595.32014344791,2283
96326.30111416985,2284
107218.40046240808,2285
110873.03868370924,2286
297426.6479849878,2287
275302.5283620117,2288
292863.1049294056,2289
372743.2497008065,2290
299434.5190784628,2291
358990.9053077641,2292
354573.91776393884,2293
373391.2682326797,2294
359251.4648267257,2295
267583.5103361094,2296
256800.45577157984,2297
277048.22395633976,2298
364154.3246233394,2299
261651.3266311001,2300
234837.1891337372,2301
212146.3766401757,2302
200504.8234642053,2303
223633.39329873555,2304
164685.12139834499,2305
155703.96234879253,2306
162321.50434725708,2307
187541.92726101188,2308
236904.32060852402,2309
184387.05581807805,2310
162652.29554364248,2311
155505.08506826544,2312
152044.2730256833,2313
151511.3540196154,2314
162319.86214782824,2315
171938.51245533046,2316
150258.2820026436,2317
156662.51534946339,2318
151082.65996359725,2319
187149.76615854268,2320
193724.6345157442,2321
157360.8844593076,2322
154212.99572787664,2323
147400.91235068283,2324
205892.4928024165,2325
148692.35103382473,2326
194192.5509247954,2327
192559.7548586429,2328
158119.6428125889,2329
166356.53529726338,2330
285609.7519496386,2331
317749.8092622234,2332
258605.63703056448,2333
241960.54477373688,2334
231571.20480481652,2335
270644.3376197037,2336
191831.08349942544,2337
236499.13307741506,2338
204856.31352858763,2339
328196.99571516755,2340
201754.69099428985,2341
189365.52908794789,2342
195929.70895761074,2343
211576.78386626806,2344
220623.85174613536,2345
182586.38869479287,2346
181353.7923727584,2347
193012.61539763652,2348
157782.23506877254,2349
234442.87743171424,2350
248748.94721260451,2351
232853.42416131214,2352
263936.6096900275,2353
121055.66551711815,2354
132049.4326607559,2355
144733.5190616922,2356
188316.89758796655,2357
171730.5893834541,2358
103378.69543369037,2359
96578.55999893934,2360
118342.09007320163,2361
218735.25825563437,2362
103598.32440206758,2363
141430.80919946622,2364
170535.23245219147,2365
154302.46376554653,2366
176281.91815553277,2367
171228.88038884447,2368
189065.00394773553,2369
140583.53385121346,2370
134681.7405788599,2371
200140.68059217292,2372
244805.97946269272,2373
253746.93133350927,2374
209113.41122528265,2375
234330.9107912111,2376
266349.10340154177,2377
120341.28852711225,2378
154703.6280988789,2379
123762.28857673409,2380
141571.96051656918,2381
185132.71664889136,2382
203264.53949519127,2383
210159.45837813223,2384
131185.0174061975,2385
117094.92553916558,2386
123372.35942184212,2387
100317.26624230137,2388
126392.54159680587,2389
127939.27080540427,2390
117267.70486548344,2391
108280.80859342059,2392
144409.6440807562,2393
122509.36326575796,2394
175712.59672388012,2395
133185.76518681526,2396
181749.02785963644,2397
118615.72549474784,2398
56284.781376062965,2399
51681.93964666578,2400
88542.43037855696,2401
125986.21010472045,2402
136363.14398536732,2403
129764.12298382139,2404
138988.29092476884,2405
116708.40586080513,2406
113782.067200773,2407
119638.36297303907,2408
120343.7625322956,2409
154159.2342287071,2410
109917.54830786245,2411
142532.8490854004,2412
117537.68847793632,2413
124889.7655190001,2414
135511.9213577058,2415
121873.87559266378,2416
111398.64374184553,2417
109621.82247136462,2418
110827.52307986574,2419
110482.43416264089,2420
136662.16688553672,2421
109442.4746034758,2422
101467.10554644352,2423
151820.91708061576,2424
188947.9439749948,2425
122972.33097327541,2426
134636.1827820844,2427
149063.45001951332,2428
105916.05462010189,2429
115410.58757369884,2430
109375.36090001695,2431
121521.88320441848,2432
136995.18770326057,2433
128334.53476542831,2434
133751.62855374021,2435
90158.98712659866,2436
97354.30911770077,2437
108653.44475551837,2438
91863.72736704614,2439
109698.89560262935,2440
95065.9523083393,2441
93269.55178947012,2442
102742.57803787013,2443
112455.5994445474,2444
67884.41459775441,2445
108622.1023898759,2446
165528.89117878742,2447
143697.39820295147,2448
87786.8506238964,2449
139001.5444186244,2450
117094.82338072492,2451
193015.29856037325,2452
81800.55261301863,2453
106960.3225749757,2454
102921.18622257122,2455
110985.24945260657,2456
96867.67012055486,2457
96052.40368854732,2458
103566.7716852821,2459
112246.51753185736,2460
98796.94447288894,2461
117693.02134916685,2462
111600.29962792578,2463
153844.72652692164,2464
135839.9517017128,2465
101692.24436384055,2466
121169.46622049069,2467
72566.82465727894,2468
81108.06291854558,2469
156935.13873494347,2470
191957.9294550281,2471
148509.43189791587,2472
110254.0321911727,2473
92633.29964784409,2474
172972.80707063,2475
94197.0156226932,2476
116420.21001759729,2477
141447.7198273583,2478
102846.47175603049,2479
130298.4620192161,2480
103420.54113487608,2481
112614.275592156,2482
98120.02027057525,2483
102739.28398571613,2484
99029.83706242984,2485
133566.30204011675,2486
172920.61574240273,2487
126706.84156422144,2488
143084.13345395765,2489
121415.12058704425,2490
86997.66531572757,2491
173784.82099948288,2492
136416.7635766721,2493
153752.75197588583,2494
95283.82952587407,2495
207242.65887080485,2496
142099.02836296338,2497
101446.70753278557,2498
94729.06424928877,2499
116476.7449380232,2500
129355.67880917373,2501
139755.3900732731,2502
93599.26557879247,2503
194772.92206225218,2504
185674.51725617336,2505
243557.38533356565,2506
264679.9169794055,2507
249464.07975329738,2508
202174.26304222044,2509
204425.07398075925,2510
171639.69841002105,2511
194901.42169197465,2512
192931.92392434576,2513
202397.3160642906,2514
137139.94727308184,2515
147369.49879048232,2516
124752.12365899514,2517
133573.03467212355,2518
196510.98178099928,2519
173788.62192197284,2520
175810.3457470127,2521
184436.23020660545,2522
116135.29505542203,2523
118916.2935854701,2524
111908.70040520985,2525
117098.7503284582,2526
92536.8459228232,2527
117367.3927742452,2528
118979.26301755806,2529
106057.6827818819,2530
216445.88366947183,2531
192974.41631667485,2532
183067.1957149776,2533
209651.36625445812,2534
233530.0228779466,2535
215500.16390646584,2536
191726.04308668763,2537
161157.45534026524,2538
163576.44136483732,2539
169713.8400968379,2540
163394.95312519898,2541
145329.8487076408,2542
124640.69634666329,2543
111594.85651201589,2544
124565.60078271318,2545
134166.02904393373,2546
130330.95001573062,2547
126749.10958540512,2548
131646.81680986227,2549
312805.4993254021,2550
119193.60076443548,2551
110837.48235632123,2552
77840.73066351317,2553
108693.46747297018,2554
98048.95867404527,2555
96570.97862019499,2556
107504.15699616348,2557
150409.70832402204,2558
123505.08031317599,2559
110511.95807363013,2560
96089.39873809737,2561
107706.15286186087,2562
123854.48230270346,2563
162590.6338645282,2564
113949.97138382289,2565
139874.23797044688,2566
108003.61321060467,2567
177024.720852532,2568
171297.5952840287,2569
104787.66932982566,2570
181847.83535829416,2571
128497.04711590943,2572
182632.5212347753,2573
232211.7328847862,2574
112131.47219930693,2575
98801.22914095137,2576
149348.05569784544,2577
70847.61718445692,2578
65906.34892008448,2579
109641.74213919135,2580
111032.14765474598,2581
96041.99649819176,2582
231799.58994642348,2583
137406.50864085104,2584
168927.17076528666,2585
193554.5588433301,2586
172018.74533506285,2587
115048.89478662827,2588
125729.16354984065,2589
187015.0897367344,2590
179461.59348528038,2591
195188.55009906815,2592
205616.04683754774,2593
150231.64416306443,2594
174003.80876912654,2595
256509.41861396594,2596
178435.0612221612,2597
218706.49066655737,2598
257762.64802136898,2599
149954.73213106283,2600
121607.64593151135,2601
66906.78747595724,2602
76478.36132223783,2603
68780.24116881899,2604
69591.77582340522,2605
116715.76264920298,2606
165261.41949613203,2607
197170.7909538503,2608
126785.84408622149,2609
94405.13880868317,2610
123651.0037808072,2611
130660.13021452447,2612
112061.85225188694,2613
109769.96546789314,2614
133340.98378401698,2615
130732.2559266798,2616
161615.37918043506,2617
187038.3141936878,2618
184746.5193539915,2619
154089.87607540982,2620
158866.1691009071,2621
168527.24657479682,2622
211490.30516869808,2623
258453.3889787795,2624
253767.9896193893,2625
146934.65002143555,2626
137963.8981868601,2627
319209.7671493083,2628
404425.16850591556,2629
274096.4819701786,2630
354448.5782126244,2631
328857.8316995146,2632
224338.2174159388,2633
351763.09549720003,2634
133652.0368469348,2635
153115.52293675282,2636
153437.92114666273,2637
201682.6243416513,2638
155787.21713466776,2639
137040.08990840227,2640
92045.88879203991,2641
172845.85032777753,2642
87900.76809672307,2643
108844.45469757562,2644
80388.19231118186,2645
76610.71530838356,2646
81858.35760182876,2647
109953.16211934383,2648
126625.85791477252,2649
99023.1992192875,2650
108581.30505519523,2651
348031.50723977695,2652
233030.4053614326,2653
229347.80866432012,2654
325147.18800867675,2655
285143.1462308763,2656
273578.0297491592,2657
257091.07621642188,2658
276471.64358205657,2659
289282.8802342869,2660
287196.3021616378,2661
289306.97294696624,2662
249860.86008304544,2663
235269.01337013752,2664
280353.22586304555,2665
248942.69791746692,2666
147197.7118393053,2667
154605.53173583982,2668
167066.34943229632,2669
251838.19306463274,2670
162473.08707733016,2671
158159.93485319812,2672
169345.8655699631,2673
167104.67175081285,2674
146362.96206671128,2675
170671.8046795521,2676
164811.0850208637,2677
223676.09604017704,2678
225463.02915929892,2679
242155.51920085977,2680
350769.5224894252,2681
297584.0262803563,2682
438257.12962360645,2683
266518.9724799749,2684
288815.97434779,2685
231336.7719931512,2686
262819.41825353977,2687
188214.46438776553,2688
175557.191348335,2689
349978.1586457726,2690
171955.08984507035,2691
117962.18567100285,2692
187120.57255555302,2693
127030.2761464051,2694
178781.41652891733,2695
165982.04057266566,2696
172211.65504897162,2697
174331.97703817976,2698
147251.1881842364,2699
145148.2242939638,2700
129212.9197153133,2701
102022.36585909718,2702
113301.53587347822,2703
134818.9651464335,2704
106653.94503543431,2705
92403.2516295434,2706
105084.74952705244,2707
119488.83211219362,2708
105342.61921433579,2709
113328.79154898439,2710
267446.4104570121,2711
325502.69426039455,2712
159775.28971120843,2713
133601.36493734084,2714
134154.55631758212,2715
122945.0720298898,2716
175843.46518581038,2717
223072.9683159312,2718
128116.61443375325,2719
144693.17572653643,2720
119252.02251969484,2721
143689.07072807688,2722
125846.10816626345,2723
109655.6460977928,2724
106396.622259376,2725
122568.53161035579,2726
162032.0847019877,2727
152668.59927032414,2728
128038.25784292097,2729
133727.9286150354,2730
101812.67312417307,2731
112625.07491685402,2732
